"intro_id"	"x"	"y"	"success"	"realm"	"island"	"fam"	"sp"	"Native_range_area"	"Introduction_date"	"Introduction_effort"	"Weaning_age"	"Litter_size"	"Litters_per_year"	"CV_adult_body_mass"	"CV_neonate_body_mass"
10093	-152.7499986	58.25000617	1	"NAM"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1929	21	29.8	6.10972973	3.206298044	0.346921	0.116056071
1841	-152.7499986	58.25000617	1	"NAM"	1	"Sciuridae"	"Tamiasciurus_hudsonicus"	51342	1948	53	53.64285714	4.106842105	1.566666667	0.11529221	0.074528206
3345	-147.4999983	60.00000626	1	"NAM"	1	"Mustelidae"	"Neovison_vison"	69709	1952	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
2869	-166.3333326	60.0833396	1	"NAM"	1	"Canidae"	"Alopex_lagopus"	75970	NA	NA	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
5896	-166.2499993	60.16667294	1	"NAM"	1	"Bovidae"	"Ovibos_moschatus"	15404	1935	NA	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
5884	-166.4999993	60.00000626	1	"NAM"	1	"Bovidae"	"Ovibos_moschatus"	15404	1930	NA	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
10145	-172.833333	60.50000628	1	"NAM"	1	"Cervidae"	"Rangifer_tarandus"	119337	1944	29	122.5	1.25	0.97	0.343248688	0.260223243
5863	-178.9166666	71.25000685	1	"PA"	1	"Bovidae"	"Ovibos_moschatus"	15404	1978	20	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
5280	-60.91666046	46.25000554	1	"NAM"	1	"Cervidae"	"Alces_alces"	45549	1928	NA	64.2	1.371045455	1.35	0.260820305	0.182502612
3443	-62.9999939	46.41667222	1	"NAM"	1	"Mephitidae"	"Mephitis_mephitis"	50603	NA	NA	48	4.779416667	1.976111111	0.2901677	0.338978671
1467	-54.24999344	47.58333894	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1976	17	46.51045333	4.9	1.5	0.179268969	0.019460131
457	-2.083324054	49.2500057	1	"PA"	1	"Soricidae"	"Crocidura_suaveolens"	51103	NA	NA	NA	NA	NA	NA	NA
370	-2.083324054	49.2500057	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	NA	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
346	-1.916657379	49.33333904	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1890	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
10061	-54.74999347	49.41667237	1	"NAM"	1	"Mustelidae"	"Neovison_vison"	69709	1948	18	48.25	4.592380952	1.006944444	0.269213491	0.190989765
5275	-62.91666056	49.41667237	1	"NAM"	1	"Cervidae"	"Alces_alces"	45549	1895	NA	64.2	1.371045455	1.35	0.260820305	0.182502612
2515	-62.91666056	49.41667237	1	"NAM"	1	"Castoridae"	"Castor_canadensis"	70467	1887	NA	45.8	3.732	1	0.172025481	0.16743498
1451	-62.91666056	49.41667237	1	"NAM"	1	"Leporidae"	"Lepus_americanus"	48981	1902	NA	NA	NA	NA	NA	NA
3383	-62.91666056	49.41667237	1	"NAM"	1	"Mustelidae"	"Martes_pennanti"	16814	NA	NA	NA	NA	NA	NA	NA
3349	-62.91666056	49.41667237	0	"NAM"	1	"Mustelidae"	"Neovison_vison"	69709	1912	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
2005	-62.91666056	49.41667237	1	"NAM"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1837	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
2818	-62.91666056	49.41667237	1	"NAM"	1	"Canidae"	"Vulpes_vulpes"	298642	NA	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
3426	-1.249990677	50.75000578	0	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1899	NA	NA	NA	NA	NA	NA
2806	-1.249990677	50.75000578	1	"PA"	1	"Canidae"	"Vulpes_vulpes"	298642	1845	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
1466	-55.58332684	50.83333912	1	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1975	21	46.51045333	4.9	1.5	0.179268969	0.019460131
5274	-57.16666026	49.16667236	1	"NAM"	1	"Cervidae"	"Alces_alces"	45549	1904	NA	64.2	1.371045455	1.35	0.260820305	0.182502612
1458	-55.58332684	47.08333892	1	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1969	4	46.51045333	4.9	1.5	0.179268969	0.019460131
10045	-53.41666006	47.16667226	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1973	68	46.51045333	4.9	1.5	0.179268969	0.019460131
1472	-52.99999338	47.41667227	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1979	NA	46.51045333	4.9	1.5	0.179268969	0.019460131
1469	-54.74999347	47.58333894	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1979	NA	46.51045333	4.9	1.5	0.179268969	0.019460131
1462	-55.08332682	47.41667227	1	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1974	9	46.51045333	4.9	1.5	0.179268969	0.019460131
10046	-55.41666017	47.08333892	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1973	150	46.51045333	4.9	1.5	0.179268969	0.019460131
1470	-54.74999347	47.41667227	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1979	NA	46.51045333	4.9	1.5	0.179268969	0.019460131
1468	-52.99999338	47.5000056	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1977	7	46.51045333	4.9	1.5	0.179268969	0.019460131
1463	-54.58332679	47.58333894	1	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1974	4	46.51045333	4.9	1.5	0.179268969	0.019460131
1461	-55.4999935	47.75000562	0	"NAM"	1	"Leporidae"	"Lepus_arcticus"	29543	1975	21	46.51045333	4.9	1.5	0.179268969	0.019460131
3352	-53.91666009	48.75000567	1	"NAM"	1	"Mustelidae"	"Neovison_vison"	69709	1948	13	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3351	-55.41666017	47.58333894	1	"NAM"	1	"Mustelidae"	"Neovison_vison"	69709	1948	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10155	-56.5833269	48.75000567	1	"NAM"	1	"Soricidae"	"Sorex_cinereus"	58980	1961	25	21.16666667	5.992857143	1.9	0.111934988	0.431591943
10157	-58.41666033	48.41667232	1	"NAM"	1	"Soricidae"	"Sorex_cinereus"	58980	1958	62	21.16666667	5.992857143	1.9	0.111934988	0.431591943
10167	-55.58332684	51.41667248	1	"NAM"	1	"Sciuridae"	"Tamiasciurus_hudsonicus"	51342	1964	6	53.64285714	4.106842105	1.566666667	0.11529221	0.074528206
1845	-55.66666018	51.50000582	1	"NAM"	1	"Sciuridae"	"Tamiasciurus_hudsonicus"	51342	1964	NA	53.64285714	4.106842105	1.566666667	0.11529221	0.074528206
1847	-56.24999355	50.91667245	1	"NAM"	1	"Sciuridae"	"Tamiasciurus_hudsonicus"	51342	1963	NA	53.64285714	4.106842105	1.566666667	0.11529221	0.074528206
1561	-4.583324185	54.25000596	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	NA	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
2809	-4.583324185	54.25000596	1	"PA"	1	"Canidae"	"Vulpes_vulpes"	298642	1985	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
5463	-9.41665777	53.91667261	0	"PA"	1	"Formicidae"	"Capreolus_capreolus"	33603	1870	NA	84.78571429	1.566666667	1.016666667	0.122040721	0.220360162
5461	-8.666657731	54.08333928	0	"PA"	1	"Formicidae"	"Capreolus_capreolus"	33603	1870	NA	84.78571429	1.566666667	1.016666667	0.122040721	0.220360162
10048	-7.416657666	54.75000598	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1876	65	29.00164	2.329090909	4.183333333	0.146622542	0.04439411
1636	-8.416657718	54.75000598	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1866	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1635	-9.749991121	53.91667261	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1866	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1875	-9.249991095	51.9166725	1	"PA"	1	"Cricetidae"	"Myodes_glareolus"	46076	1950	NA	NA	NA	NA	NA	NA
3334	-6.249990938	53.41667258	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1960	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3333	-7.24999099	54.58333931	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1961	30	48.25	4.592380952	1.006944444	0.269213491	0.190989765
6296	-6.249990938	53.08333923	0	"PA"	1	"Bovidae"	"Ovis_ammon"	14494	1860	NA	71	1.285714286	1	0.323153022	0.422698519
6297	-6.249990938	53.50000592	0	"PA"	1	"Bovidae"	"Ovis_ammon"	14494	1906	NA	71	1.285714286	1	0.323153022	0.422698519
513	-6.91665764	54.08333928	1	"PA"	1	"Rhinolophidae"	"Rhinolophus_ferrumequinum"	36556	1930	NA	NA	NA	NA	NA	NA
1743	-7.833324354	53.83333927	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1913	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1749	-7.666657679	53.58333926	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1928	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
2811	-6.666657627	52.25000585	0	"PA"	1	"Canidae"	"Vulpes_vulpes"	298642	NA	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
1621	-5.249990886	55.58333936	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1840	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
3319	-5.249990886	55.58333936	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1980	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
365	-5.166657549	55.91667271	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	NA	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
341	-5.166657549	55.91667271	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1912	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
463	-5.166657549	55.91667271	1	"PA"	1	"Talpidae"	"Talpa_europaea"	31939	1777	NA	NA	NA	NA	NA	NA
5454	-6.249990938	55.75000604	1	"PA"	1	"Formicidae"	"Capreolus_capreolus"	33603	NA	NA	84.78571429	1.566666667	1.016666667	0.122040721	0.220360162
1637	-6.249990938	55.75000604	0	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1818	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1619	-5.83332425	56.00000605	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1840	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
3440	-5.83332425	56.00000605	0	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1856	NA	NA	NA	NA	NA	NA
13	-6.083324263	56.41667274	1	"PA"	1	"Didelphidae"	"Didelphis_marsupialis"	27835	1959	NA	89	7.041212121	2.471049784	0.157298034	0.635117758
366	-6.083324263	56.41667274	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	NA	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
1549	-6.083324263	56.41667274	0	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1814	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
464	-6.083324263	56.41667274	1	"PA"	1	"Talpidae"	"Talpa_europaea"	31939	1808	NA	NA	NA	NA	NA	NA
1614	-6.333324276	57.41667279	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1840	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1620	-5.916657588	57.25000612	0	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1840	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1876	-6.083324263	57.25000612	1	"PA"	1	"Cricetidae"	"Myodes_glareolus"	46076	NA	NA	NA	NA	NA	NA	NA
1548	-6.583324289	58.08333949	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1797	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
3318	-6.583324289	58.08333949	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1980	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
4441	-0.749990651	51.75000583	0	"PA"	1	"Cervidae"	"Axis_axis"	7503	NA	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
10020	-4.333324172	50.83333912	1	"PA"	1	"Cervidae"	"Cervus_elaphus"	66360	1927	10	91.45454545	1.055294118	0.92875	0.482339166	0.406412091
2495	-0.166657288	51.58333915	1	"PA"	1	"Gliridae"	"Glis_glis"	16601	1910	6	27.2	4.542857143	1.0625	0.167967449	0.402319134
2494	-0.666657314	51.75000583	1	"PA"	1	"Gliridae"	"Glis_glis"	16601	1902	NA	27.2	4.542857143	1.0625	0.167967449	0.402319134
5899	-4.416657509	54.91667266	0	"PA"	1	"Bovidae"	"Hemitragus_jemlahicus"	472	1914	NA	150.05	1.085714286	1	0.452558088	0.210627552
2618	-3.999990821	50.75000578	0	"PA"	1	"Hystricidae"	"Hystrix_brachyura"	18393	1969	2	NA	1.5	2.570422535	0.204768583	0.276887358
1474	-0.583323976	52.00000584	0	"PA"	1	"Leporidae"	"Lepus_californicus"	16116	1920	NA	NA	NA	NA	NA	NA
1627	-2.083324054	53.58333926	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1876	20	24.21642	3.405	2.4175	0.130817493	0.355238895
1624	-3.416657457	54.58333931	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1909	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1622	-3.083324106	54.41667263	0	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1892	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1626	-1.583324028	53.50000592	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1870	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
1606	-4.083324159	55.41667269	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1861	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
345	-0.249990625	51.00000579	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1908	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
343	0.083342725	51.2500058	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1949	7	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
10049	-2.083324054	52.83333922	1	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1939	5	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
342	-4.249990834	50.91667245	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1920	NA	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
347	-4.583324185	56.08333939	0	"PA"	1	"Macropodidae"	"Macropus_rufogriseus"	2378	1975	4	371.8928571	1.028333333	1.157333589	0.14614983	0.177497602
3374	-4.416657509	56.91667276	0	"PA"	1	"Mustelidae"	"Martes_martes"	45474	1930	NA	NA	NA	NA	NA	NA
3433	-2.666657418	54.66667264	1	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1982	NA	NA	NA	NA	NA	NA
3439	-4.74999086	54.91667266	1	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1889	NA	NA	NA	NA	NA	NA
3438	-2.916657431	56.25000606	1	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1889	NA	NA	NA	NA	NA	NA
3436	-4.833324198	55.16667268	0	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1985	NA	NA	NA	NA	NA	NA
3441	-4.416657509	58.41667284	1	"PA"	1	"Mustelidae"	"Meles_meles"	44691	1925	NA	NA	NA	NA	NA	NA
1871	-0.749990651	53.75000593	0	"PA"	1	"Muridae"	"Meriones_unguiculatus"	14574	1971	NA	NA	NA	NA	NA	NA
1872	-1.083324002	53.41667258	0	"PA"	1	"Muridae"	"Meriones_unguiculatus"	14574	1972	NA	NA	NA	NA	NA	NA
1874	-1.249990677	50.91667245	0	"PA"	1	"Muridae"	"Meriones_unguiculatus"	14574	1976	NA	NA	NA	NA	NA	NA
4385	-0.666657314	52.00000584	0	"PA"	1	"Moschidae"	"Moschus_moschiferus"	35760	1959	NA	47.5	1.458888889	1	0.099154609	0.192365396
4406	-0.583323976	51.75000583	0	"PA"	1	"Cervidae"	"Muntiacus_reevesi"	7493	1929	NA	NA	NA	NA	NA	NA
4405	-0.583323976	52.08333918	0	"PA"	1	"Cervidae"	"Muntiacus_reevesi"	7493	1910	NA	NA	NA	NA	NA	NA
4408	-0.916657327	52.41667253	0	"PA"	1	"Cervidae"	"Muntiacus_reevesi"	7493	1937	NA	NA	NA	NA	NA	NA
4407	0.083342725	51.75000583	0	"PA"	1	"Cervidae"	"Muntiacus_reevesi"	7493	1930	NA	NA	NA	NA	NA	NA
2497	0.916676102	52.75000588	0	"PA"	1	"Gliridae"	"Muscardinus_avellanarius"	16578	1844	NA	NA	NA	NA	NA	NA
2692	1.00000944	52.75000588	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1937	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
2697	0.250009401	52.58333921	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1962	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
2696	0.166676063	52.25000585	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1962	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
2693	1.083342778	52.08333918	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1956	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
2680	-0.333323963	51.08333913	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1937	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
1878	-5.249990886	51.9166725	1	"PA"	1	"Cricetidae"	"Myodes_glareolus"	46076	NA	NA	NA	NA	NA	NA	NA
1877	-5.083324211	51.83333916	1	"PA"	1	"Cricetidae"	"Myodes_glareolus"	46076	NA	NA	NA	NA	NA	NA	NA
10059	-3.749990808	56.16667272	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1967	19	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10060	-2.666657418	55.91667271	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1967	250	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10030	-2.749990756	55.58333936	0	"PA"	1	"Cervidae"	"Odocoileus_hemionus"	26679	1900	4	70.68333333	1.658863636	1	0.300803533	0.099378879
4981	-0.583323976	52.00000584	0	"PA"	1	"Cervidae"	"Odocoileus_hemionus"	26679	1910	NA	70.68333333	1.658863636	1	0.300803533	0.099378879
5228	-0.583323976	52.00000584	0	"PA"	1	"Cervidae"	"Odocoileus_virginianus"	54597	NA	NA	92.38888889	1.698035714	1.072222222	0.370871274	0.180618808
10091	-3.916657483	56.25000606	1	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1927	12	29.8	6.10972973	3.206298044	0.346921	0.116056071
1994	-2.749990756	52.75000588	0	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1920	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
1997	-5.416657561	56.41667274	0	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1918	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
6295	-3.749990808	50.41667243	0	"PA"	1	"Bovidae"	"Ovis_ammon"	14494	1939	2	71	1.285714286	1	0.323153022	0.422698519
3110	0.916676102	52.75000588	1	"PA"	1	"Procyonidae"	"Procyon_lotor"	45079	NA	NA	67.9	3.354193548	1.00462963	0.337408072	0.157019495
3106	-3.166657444	51.9166725	1	"PA"	1	"Procyonidae"	"Procyon_lotor"	45079	1977	NA	67.9	3.354193548	1.00462963	0.337408072	0.157019495
3108	-0.166657288	51.00000579	1	"PA"	1	"Procyonidae"	"Procyon_lotor"	45079	1978	NA	67.9	3.354193548	1.00462963	0.337408072	0.157019495
10140	-2.083324054	55.25000601	0	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1786	5	122.5	1.25	0.97	0.343248688	0.260223243
10139	-3.583324132	57.08333944	0	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1790	14	122.5	1.25	0.97	0.343248688	0.260223243
10141	-3.416657457	55.58333936	0	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1820	200	122.5	1.25	0.97	0.343248688	0.260223243
514	-0.166657288	51.58333915	1	"PA"	1	"Rhinolophidae"	"Rhinolophus_ferrumequinum"	36556	1933	NA	NA	NA	NA	NA	NA
1744	-3.249990782	55.91667271	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1913	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1731	-0.249990625	51.2500058	0	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1889	5	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1740	-0.749990651	51.58333915	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1908	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1753	-3.416657457	55.91667271	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1889	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1734	-0.08332395	51.41667248	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1902	100	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
10149	-0.583323976	51.9166725	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1890	10	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1742	-2.166657392	53.41667258	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1911	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
10151	-4.74999086	56.08333939	1	"PA"	1	"Sciuridae"	"Sciurus_carolinensis"	15899	1892	2	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
4115	0.666676089	51.2500058	0	"PA"	1	"Suidae"	"Sus_scrofa"	108966	1977	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
4318	-4.583324185	56.08333939	0	"PA"	1	"Tayassuidae"	"Tayassu_pecari"	42270	1972	NA	NA	NA	NA	NA	NA
1560	-2.916657431	59.08333954	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	NA	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
3149	-2.916657431	59.08333954	1	"PA"	1	"Mustelidae"	"Mustela_erminea"	219136	1650	NA	41.7	6.803461538	1.00462963	0.513006982	0.320987654
363	-3.083324106	59.08333954	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	1860	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
1612	-3.166657444	59.08333954	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1840	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
380	-1.416657353	60.16667294	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	1939	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
374	-1.333324015	60.25000627	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	1939	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
3146	-1.249990677	60.25000627	1	"PA"	1	"Mustelidae"	"Mustela_erminea"	219136	1680	NA	41.7	6.803461538	1.00462963	0.513006982	0.320987654
3322	-1.416657353	60.58333962	0	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	NA	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
375	-0.999990665	60.66667296	0	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	1920	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
378	-1.249990677	60.58333962	1	"PA"	1	"Erinaceidae"	"Erinaceus_europaeus"	18676	1939	NA	33.17692308	4.4	1.428571429	0.320689105	0.194093498
3147	-1.16665734	60.58333962	0	"PA"	1	"Mustelidae"	"Mustela_erminea"	219136	1850	NA	41.7	6.803461538	1.00462963	0.513006982	0.320987654
1602	-6.999990978	62.0833397	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1820	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
5318	-14.91665806	65.75000656	1	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1787	35	122.5	1.25	0.97	0.343248688	0.260223243
10175	-18.41665824	65.75000656	1	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1784	35	122.5	1.25	0.97	0.343248688	0.260223243
5870	-71.416661	78.58334056	1	"NAM"	1	"Bovidae"	"Ovibos_moschatus"	15404	1965	NA	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
5866	-50.58332658	67.08333996	1	"NAM"	1	"Bovidae"	"Ovibos_moschatus"	15404	1965	NA	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
5867	-69.49999424	76.41667378	1	"NAM"	1	"Bovidae"	"Ovibos_moschatus"	15404	1965	NA	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
5472	31.91667772	-2.416663663	1	"AT"	1	"Giraffidae"	"Giraffa_camelopardalis"	6841	1963	NA	NA	NA	NA	NA	NA
5713	31.91667772	-2.416663663	1	"AT"	1	"Bovidae"	"Hippotragus_equinus"	17457	NA	NA	NA	NA	NA	NA	NA
612	31.91667772	-2.416663663	1	"AT"	1	"Hominidae"	"Pan_troglodytes"	7917	NA	NA	NA	NA	NA	NA	NA
613	32.58334442	-0.083330208	1	"AT"	1	"Hominidae"	"Pan_troglodytes"	7917	1998	NA	NA	NA	NA	NA	NA
3183	6.666676402	0.250003142	1	"AT"	1	"Mustelidae"	"Mustela_nivalis"	231171	NA	NA	39.66881818	5.65	1.503968254	0.431736082	0.519663722
4759	8.666676507	3.416669974	1	"AT"	1	"Cervidae"	"Cervus_elaphus"	66360	1954	NA	91.45454545	1.055294118	0.92875	0.482339166	0.406412091
596	92.75001423	11.91667042	1	"IM"	1	"Cercopithecidae"	"Macaca_nemestrina"	4053	NA	NA	NA	NA	NA	NA	NA
4126	92.75001423	11.58333707	1	"IM"	1	"Suidae"	"Sus_scrofa"	108966	NA	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
3504	53.83334553	12.58333712	1	"AT"	1	"Viverridae"	"Viverricula_indica"	27537	NA	NA	NA	NA	NA	NA	NA
4444	92.75001423	12.50000378	1	"IM"	1	"Cervidae"	"Axis_axis"	7503	1945	NA	120.936	1.129	0.869047619	0.212895826	0.171849068
3498	92.75001423	12.50000378	1	"IM"	1	"Viverridae"	"Viverra_zibetha"	15687	NA	NA	NA	NA	NA	NA	NA
2281	24.91667735	35.25000497	1	"PA"	1	"Muridae"	"Acomys_cahirinus"	13229	NA	NA	NA	NA	NA	NA	NA
2282	33.25001112	35.08333829	1	"PA"	1	"Muridae"	"Acomys_cahirinus"	13229	NA	NA	NA	NA	NA	NA	NA
3182	14.41667681	35.91667167	1	"PA"	1	"Mustelidae"	"Mustela_nivalis"	231171	NA	NA	39.66881818	5.65	1.503968254	0.431736082	0.519663722
3506	1.416676128	39.00000516	1	"PA"	1	"Viverridae"	"Genetta_genetta"	43535	NA	NA	NA	NA	NA	NA	NA
3507	2.916676207	39.58333853	1	"PA"	1	"Viverridae"	"Genetta_genetta"	43535	NA	NA	NA	NA	NA	NA	NA
